country,fuel,scenario,year,cf
DEU,oil,Net Zero 2050,2049,0.0
DEU,oil,Net Zero 2050,2050,0.0
GRC,oil,Current Policies,2020,0.85
GRC,oil,Current Policies,2021,0.7803
GRC,oil,Current Policies,2022,0.7105
GRC,oil,Current Policies,2023,0.6408
GRC,oil,Current Policies,2024,0.571
GRC,oil,Current Policies,2025,0.5013
GRC,oil,Current Policies,2026,0.4388
GRC,oil,Current Policies,2027,0.3764
GRC,oil,Current Policies,2028,0.314
GRC,oil,Current Policies,2029,0.2516
GRC,oil,Current Policies,2030,0.1891
GRC,oil,Current Policies,2031,0.1513
GRC,oil,Current Policies,2032,0.1135
GRC,oil,Current Policies,2033,0.0757
GRC,oil,Current Policies,2034,0.0378
GRC,oil,Current Policies,2035,0.0
GRC,oil,Current Policies,2036,0.0
GRC,oil,Current Policies,2037,0.0
GRC,oil,Current Policies,2038,0.0
GRC,oil,Current Policies,2039,0.0
GRC,oil,Current Policies,2040,0.0
GRC,oil,Current Policies,2041,0.0
GRC,oil,Current Policies,2042,0.0
GRC,oil,Current Policies,2043,0.0
GRC,oil,Current Policies,2044,0.0
GRC,oil,Current Policies,2045,0.0
GRC,oil,Current Policies,2046,0.0
GRC,oil,Current Policies,2047,0.0
GRC,oil,Current Policies,2048,0.0
GRC,oil,Current Policies,2049,0.0
GRC,oil,Current Policies,2050,0.0
GRC,oil,Delayed transition,2020,0.85
GRC,oil,Delayed transition,2021,0.7803
GRC,oil,Delayed transition,2022,0.7105
GRC,oil,Delayed transition,2023,0.6408
GRC,oil,Delayed transition,2024,0.571
GRC,oil,Delayed transition,2025,0.5013
GRC,oil,Delayed transition,2026,0.4388
GRC,oil,Delayed transition,2027,0.3764
GRC,oil,Delayed transition,2028,0.314
GRC,oil,Delayed transition,2029,0.2516
GRC,oil,Delayed transition,2030,0.1891
GRC,oil,Delayed transition,2031,0.1513
GRC,oil,Delayed transition,2032,0.1135
GRC,oil,Delayed transition,2033,0.0757
GRC,oil,Delayed transition,2034,0.0378
GRC,oil,Delayed transition,2035,0.0
GRC,oil,Delayed transition,2036,0.0
GRC,oil,Delayed transition,2037,0.0
GRC,oil,Delayed transition,2038,0.0
GRC,oil,Delayed transition,2039,0.0
GRC,oil,Delayed transition,2040,0.0
GRC,oil,Delayed transition,2041,0.0
GRC,oil,Delayed transition,2042,0.0
GRC,oil,Delayed transition,2043,0.0
GRC,oil,Delayed transition,2044,0.0
GRC,oil,Delayed transition,2045,0.0
GRC,oil,Delayed transition,2046,0.0
GRC,oil,Delayed transition,2047,0.0
GRC,oil,Delayed transition,2048,0.0
GRC,oil,Delayed transition,2049,0.0
GRC,oil,Delayed transition,2050,0.0
GRC,oil,Net Zero 2050,2020,0.85
GRC,oil,Net Zero 2050,2021,0.7803
GRC,oil,Net Zero 2050,2022,0.7105
GRC,oil,Net Zero 2050,2023,0.6408
GRC,oil,Net Zero 2050,2024,0.571
GRC,oil,Net Zero 2050,2025,0.5013
GRC,oil,Net Zero 2050,2026,0.4388
GRC,oil,Net Zero 2050,2027,0.3764
GRC,oil,Net Zero 2050,2028,0.314
GRC,oil,Net Zero 2050,2029,0.2516
GRC,oil,Net Zero 2050,2030,0.1891
GRC,oil,Net Zero 2050,2031,0.1513
GRC,oil,Net Zero 2050,2032,0.1135
GRC,oil,Net Zero 2050,2033,0.0757
GRC,oil,Net Zero 2050,2034,0.0378
GRC,oil,Net Zero 2050,2035,0.0
GRC,oil,Net Zero 2050,2036,0.0
GRC,oil,Net Zero 2050,2037,0.0
GRC,oil,Net Zero 2050,2038,0.0
GRC,oil,Net Zero 2050,2039,0.0
GRC,oil,Net Zero 2050,2040,0.0
GRC,oil,Net Zero 2050,2041,0.0
GRC,oil,Net Zero 2050,2042,0.0
GRC,oil,Net Zero 2050,2043,0.0
GRC,oil,Net Zero 2050,2044,0.0
GRC,oil,Net Zero 2050,2045,0.0
GRC,oil,Net Zero 2050,2046,0.0
GRC,oil,Net Zero 2050,2047,0.0
GRC,oil,Net Zero 2050,2048,0.0
GRC,oil,Net Zero 2050,2049,0.0
GRC,oil,Net Zero 2050,2050,0.0
HUN,oil,Current Policies,2020,0.0219
HUN,oil,Current Policies,2021,0.0201
HUN,oil,Current Policies,2022,0.0183
HUN,oil,Current Policies,2023,0.0165
HUN,oil,Current Policies,2024,0.0147
HUN,oil,Current Policies,2025,0.0129
HUN,oil,Current Policies,2026,0.0113
HUN,oil,Current Policies,2027,0.0097
HUN,oil,Current Policies,2028,0.0081
HUN,oil,Current Policies,2029,0.0065
HUN,oil,Current Policies,2030,0.0049
HUN,oil,Current Policies,2031,0.0039
HUN,oil,Current Policies,2032,0.0029
HUN,oil,Current Policies,2033,0.0019
HUN,oil,Current Policies,2034,0.001
HUN,oil,Current Policies,2035,0.0
HUN,oil,Current Policies,2036,0.0
HUN,oil,Current Policies,2037,0.0
HUN,oil,Current Policies,2038,0.0
HUN,oil,Current Policies,2039,0.0
HUN,oil,Current Policies,2040,0.0
HUN,oil,Current Policies,2041,0.0
HUN,oil,Current Policies,2042,0.0
HUN,oil,Current Policies,2043,0.0
HUN,oil,Current Policies,2044,0.0
HUN,oil,Current Policies,2045,0.0
HUN,oil,Current Policies,2046,0.0
HUN,oil,Current Policies,2047,0.0
HUN,oil,Current Policies,2048,0.0
HUN,oil,Current Policies,2049,0.0
HUN,oil,Current Policies,2050,0.0
HUN,oil,Delayed transition,2020,0.0219
HUN,oil,Delayed transition,2021,0.0201
HUN,oil,Delayed transition,2022,0.0183
HUN,oil,Delayed transition,2023,0.0165
HUN,oil,Delayed transition,2024,0.0147
HUN,oil,Delayed transition,2025,0.0129
HUN,oil,Delayed transition,2026,0.0113
HUN,oil,Delayed transition,2027,0.0097
HUN,oil,Delayed transition,2028,0.0081
HUN,oil,Delayed transition,2029,0.0065
HUN,oil,Delayed transition,2030,0.0049
HUN,oil,Delayed transition,2031,0.0039
HUN,oil,Delayed transition,2032,0.0029
HUN,oil,Delayed transition,2033,0.0019
HUN,oil,Delayed transition,2034,0.001
HUN,oil,Delayed transition,2035,0.0
HUN,oil,Delayed transition,2036,0.0
HUN,oil,Delayed transition,2037,0.0
HUN,oil,Delayed transition,2038,0.0
HUN,oil,Delayed transition,2039,0.0
HUN,oil,Delayed transition,2040,0.0
HUN,oil,Delayed transition,2041,0.0
HUN,oil,Delayed transition,2042,0.0
HUN,oil,Delayed transition,2043,0.0
HUN,oil,Delayed transition,2044,0.0
HUN,oil,Delayed transition,2045,0.0
HUN,oil,Delayed transition,2046,0.0
HUN,oil,Delayed transition,2047,0.0
HUN,oil,Delayed transition,2048,0.0
HUN,oil,Delayed transition,2049,0.0
HUN,oil,Delayed transition,2050,0.0
HUN,oil,Net Zero 2050,2020,0.0219
HUN,oil,Net Zero 2050,2021,0.0201
HUN,oil,Net Zero 2050,2022,0.0183
HUN,oil,Net Zero 2050,2023,0.0165
HUN,oil,Net Zero 2050,2024,0.0147
HUN,oil,Net Zero 2050,2025,0.0129
HUN,oil,Net Zero 2050,2026,0.0113
HUN,oil,Net Zero 2050,2027,0.0097
HUN,oil,Net Zero 2050,2028,0.0081
HUN,oil,Net Zero 2050,2029,0.0065
HUN,oil,Net Zero 2050,2030,0.0049
HUN,oil,Net Zero 2050,2031,0.0039
HUN,oil,Net Zero 2050,2032,0.0029
HUN,oil,Net Zero 2050,2033,0.0019
HUN,oil,Net Zero 2050,2034,0.001
HUN,oil,Net Zero 2050,2035,0.0
HUN,oil,Net Zero 2050,2036,0.0
HUN,oil,Net Zero 2050,2037,0.0
HUN,oil,Net Zero 2050,2038,0.0
HUN,oil,Net Zero 2050,2039,0.0
HUN,oil,Net Zero 2050,2040,0.0
HUN,oil,Net Zero 2050,2041,0.0
HUN,oil,Net Zero 2050,2042,0.0
HUN,oil,Net Zero 2050,2043,0.0
HUN,oil,Net Zero 2050,2044,0.0
HUN,oil,Net Zero 2050,2045,0.0
HUN,oil,Net Zero 2050,2046,0.0
HUN,oil,Net Zero 2050,2047,0.0
HUN,oil,Net Zero 2050,2048,0.0
HUN,oil,Net Zero 2050,2049,0.0
HUN,oil,Net Zero 2050,2050,0.0
IRL,oil,Current Policies,2020,0.0223
IRL,oil,Current Policies,2021,0.0205
IRL,oil,Current Policies,2022,0.0187
IRL,oil,Current Policies,2023,0.0168
IRL,oil,Current Policies,2024,0.015
IRL,oil,Current Policies,2025,0.0132
IRL,oil,Current Policies,2026,0.0115
IRL,oil,Current Policies,2027,0.0099
IRL,oil,Current Policies,2028,0.0083
IRL,oil,Current Policies,2029,0.0066
IRL,oil,Current Policies,2030,0.005
IRL,oil,Current Policies,2031,0.004
IRL,oil,Current Policies,2032,0.003
IRL,oil,Current Policies,2033,0.002
IRL,oil,Current Policies,2034,0.001
IRL,oil,Current Policies,2035,0.0
IRL,oil,Current Policies,2036,0.0
IRL,oil,Current Policies,2037,0.0
IRL,oil,Current Policies,2038,0.0
IRL,oil,Current Policies,2039,0.0
IRL,oil,Current Policies,2040,0.0
IRL,oil,Current Policies,2041,0.0
IRL,oil,Current Policies,2042,0.0
IRL,oil,Current Policies,2043,0.0
IRL,oil,Current Policies,2044,0.0
IRL,oil,Current Policies,2045,0.0
IRL,oil,Current Policies,2046,0.0
IRL,oil,Current Policies,2047,0.0
IRL,oil,Current Policies,2048,0.0
IRL,oil,Current Policies,2049,0.0
IRL,oil,Current Policies,2050,0.0
IRL,oil,Delayed transition,2020,0.0223
IRL,oil,Delayed transition,2021,0.0205
IRL,oil,Delayed transition,2022,0.0187
IRL,oil,Delayed transition,2023,0.0168
IRL,oil,Delayed transition,2024,0.015
IRL,oil,Delayed transition,2025,0.0132
IRL,oil,Delayed transition,2026,0.0115
IRL,oil,Delayed transition,2027,0.0099
IRL,oil,Delayed transition,2028,0.0083
IRL,oil,Delayed transition,2029,0.0066
IRL,oil,Delayed transition,2030,0.005
IRL,oil,Delayed transition,2031,0.004
IRL,oil,Delayed transition,2032,0.003
IRL,oil,Delayed transition,2033,0.002
IRL,oil,Delayed transition,2034,0.001
IRL,oil,Delayed transition,2035,0.0
IRL,oil,Delayed transition,2036,0.0
IRL,oil,Delayed transition,2037,0.0
IRL,oil,Delayed transition,2038,0.0
IRL,oil,Delayed transition,2039,0.0
IRL,oil,Delayed transition,2040,0.0
IRL,oil,Delayed transition,2041,0.0
IRL,oil,Delayed transition,2042,0.0
IRL,oil,Delayed transition,2043,0.0
IRL,oil,Delayed transition,2044,0.0
IRL,oil,Delayed transition,2045,0.0
IRL,oil,Delayed transition,2046,0.0
IRL,oil,Delayed transition,2047,0.0
IRL,oil,Delayed transition,2048,0.0
IRL,oil,Delayed transition,2049,0.0
IRL,oil,Delayed transition,2050,0.0
IRL,oil,Net Zero 2050,2020,0.0223
IRL,oil,Net Zero 2050,2021,0.0205
IRL,oil,Net Zero 2050,2022,0.0187
IRL,oil,Net Zero 2050,2023,0.0168
IRL,oil,Net Zero 2050,2024,0.015
IRL,oil,Net Zero 2050,2025,0.0132
IRL,oil,Net Zero 2050,2026,0.0115
IRL,oil,Net Zero 2050,2027,0.0099
IRL,oil,Net Zero 2050,2028,0.0083
IRL,oil,Net Zero 2050,2029,0.0066
IRL,oil,Net Zero 2050,2030,0.005
IRL,oil,Net Zero 2050,2031,0.004
IRL,oil,Net Zero 2050,2032,0.003
IRL,oil,Net Zero 2050,2033,0.002
IRL,oil,Net Zero 2050,2034,0.001
IRL,oil,Net Zero 2050,2035,0.0
IRL,oil,Net Zero 2050,2036,0.0
IRL,oil,Net Zero 2050,2037,0.0
IRL,oil,Net Zero 2050,2038,0.0
IRL,oil,Net Zero 2050,2039,0.0
IRL,oil,Net Zero 2050,2040,0.0
IRL,oil,Net Zero 2050,2041,0.0
IRL,oil,Net Zero 2050,2042,0.0
IRL,oil,Net Zero 2050,2043,0.0
IRL,oil,Net Zero 2050,2044,0.0
IRL,oil,Net Zero 2050,2045,0.0
IRL,oil,Net Zero 2050,2046,0.0
IRL,oil,Net Zero 2050,2047,0.0
IRL,oil,Net Zero 2050,2048,0.0
IRL,oil,Net Zero 2050,2049,0.0
IRL,oil,Net Zero 2050,2050,0.0
ITA,oil,Current Policies,2020,0.0105
ITA,oil,Current Policies,2021,0.0096
ITA,oil,Current Policies,2022,0.0088
ITA,oil,Current Policies,2023,0.0079
ITA,oil,Current Policies,2024,0.0071
ITA,oil,Current Policies,2025,0.0062
ITA,oil,Current Policies,2026,0.0054
ITA,oil,Current Policies,2027,0.0047
ITA,oil,Current Policies,2028,0.0039
ITA,oil,Current Policies,2029,0.0031
ITA,oil,Current Policies,2030,0.0023
ITA,oil,Current Policies,2031,0.0019
ITA,oil,Current Policies,2032,0.0014
ITA,oil,Current Policies,2033,0.0009
ITA,oil,Current Policies,2034,0.0005
ITA,oil,Current Policies,2035,0.0
ITA,oil,Current Policies,2036,0.0
ITA,oil,Current Policies,2037,0.0
ITA,oil,Current Policies,2038,0.0
ITA,oil,Current Policies,2039,0.0
ITA,oil,Current Policies,2040,0.0
ITA,oil,Current Policies,2041,0.0
ITA,oil,Current Policies,2042,0.0
ITA,oil,Current Policies,2043,0.0
ITA,oil,Current Policies,2044,0.0
ITA,oil,Current Policies,2045,0.0
ITA,oil,Current Policies,2046,0.0
ITA,oil,Current Policies,2047,0.0
ITA,oil,Current Policies,2048,0.0
ITA,oil,Current Policies,2049,0.0
ITA,oil,Current Policies,2050,0.0
ITA,oil,Delayed transition,2020,0.0105
ITA,oil,Delayed transition,2021,0.0096
ITA,oil,Delayed transition,2022,0.0088
ITA,oil,Delayed transition,2023,0.0079
ITA,oil,Delayed transition,2024,0.0071
ITA,oil,Delayed transition,2025,0.0062
ITA,oil,Delayed transition,2026,0.0054
ITA,oil,Delayed transition,2027,0.0047
ITA,oil,Delayed transition,2028,0.0039
ITA,oil,Delayed transition,2029,0.0031
ITA,oil,Delayed transition,2030,0.0023
ITA,oil,Delayed transition,2031,0.0019
ITA,oil,Delayed transition,2032,0.0014
ITA,oil,Delayed transition,2033,0.0009
ITA,oil,Delayed transition,2034,0.0005
ITA,oil,Delayed transition,2035,0.0
ITA,oil,Delayed transition,2036,0.0
ITA,oil,Delayed transition,2037,0.0
ITA,oil,Delayed transition,2038,0.0
ITA,oil,Delayed transition,2039,0.0
ITA,oil,Delayed transition,2040,0.0
ITA,oil,Delayed transition,2041,0.0
ITA,oil,Delayed transition,2042,0.0
ITA,oil,Delayed transition,2043,0.0
ITA,oil,Delayed transition,2044,0.0
ITA,oil,Delayed transition,2045,0.0
ITA,oil,Delayed transition,2046,0.0
ITA,oil,Delayed transition,2047,0.0
ITA,oil,Delayed transition,2048,0.0
ITA,oil,Delayed transition,2049,0.0
ITA,oil,Delayed transition,2050,0.0
ITA,oil,Net Zero 2050,2020,0.0105
ITA,oil,Net Zero 2050,2021,0.0096
ITA,oil,Net Zero 2050,2022,0.0088
ITA,oil,Net Zero 2050,2023,0.0079
ITA,oil,Net Zero 2050,2024,0.0071
ITA,oil,Net Zero 2050,2025,0.0062
ITA,oil,Net Zero 2050,2026,0.0054
ITA,oil,Net Zero 2050,2027,0.0047
ITA,oil,Net Zero 2050,2028,0.0039
ITA,oil,Net Zero 2050,2029,0.0031
ITA,oil,Net Zero 2050,2030,0.0023
ITA,oil,Net Zero 2050,2031,0.0019
ITA,oil,Net Zero 2050,2032,0.0014
ITA,oil,Net Zero 2050,2033,0.0009
ITA,oil,Net Zero 2050,2034,0.0005
ITA,oil,Net Zero 2050,2035,0.0
ITA,oil,Net Zero 2050,2036,0.0
ITA,oil,Net Zero 2050,2037,0.0
ITA,oil,Net Zero 2050,2038,0.0
ITA,oil,Net Zero 2050,2039,0.0
ITA,oil,Net Zero 2050,2040,0.0
ITA,oil,Net Zero 2050,2041,0.0
ITA,oil,Net Zero 2050,2042,0.0
ITA,oil,Net Zero 2050,2043,0.0
ITA,oil,Net Zero 2050,2044,0.0
ITA,oil,Net Zero 2050,2045,0.0
ITA,oil,Net Zero 2050,2046,0.0
ITA,oil,Net Zero 2050,2047,0.0
ITA,oil,Net Zero 2050,2048,0.0
ITA,oil,Net Zero 2050,2049,0.0
ITA,oil,Net Zero 2050,2050,0.0
POL,oil,Current Policies,2020,0.0
POL,oil,Current Policies,2021,0.0
POL,oil,Current Policies,2022,0.0
POL,oil,Current Policies,2023,0.0
POL,oil,Current Policies,2024,0.0
POL,oil,Current Policies,2025,0.0
POL,oil,Current Policies,2026,0.0
POL,oil,Current Policies,2027,0.0
POL,oil,Current Policies,2028,0.0
POL,oil,Current Policies,2029,0.0
POL,oil,Current Policies,2030,0.0
POL,oil,Current Policies,2031,0.0
POL,oil,Current Policies,2032,0.0
POL,oil,Current Policies,2033,0.0
POL,oil,Current Policies,2034,0.0
POL,oil,Current Policies,2035,0.0
POL,oil,Current Policies,2036,0.0
POL,oil,Current Policies,2037,0.0
POL,oil,Current Policies,2038,0.0
POL,oil,Current Policies,2039,0.0
POL,oil,Current Policies,2040,0.0
POL,oil,Current Policies,2041,0.0
POL,oil,Current Policies,2042,0.0
POL,oil,Current Policies,2043,0.0
POL,oil,Current Policies,2044,0.0
POL,oil,Current Policies,2045,0.0
POL,oil,Current Policies,2046,0.0
POL,oil,Current Policies,2047,0.0
POL,oil,Current Policies,2048,0.0
POL,oil,Current Policies,2049,0.0
POL,oil,Current Policies,2050,0.0
POL,oil,Delayed transition,2020,0.0
POL,oil,Delayed transition,2021,0.0
POL,oil,Delayed transition,2022,0.0
POL,oil,Delayed transition,2023,0.0
POL,oil,Delayed transition,2024,0.0
POL,oil,Delayed transition,2025,0.0
POL,oil,Delayed transition,2026,0.0
POL,oil,Delayed transition,2027,0.0
POL,oil,Delayed transition,2028,0.0
POL,oil,Delayed transition,2029,0.0
POL,oil,Delayed transition,2030,0.0
POL,oil,Delayed transition,2031,0.0
POL,oil,Delayed transition,2032,0.0
POL,oil,Delayed transition,2033,0.0
POL,oil,Delayed transition,2034,0.0
POL,oil,Delayed transition,2035,0.0
POL,oil,Delayed transition,2036,0.0
POL,oil,Delayed transition,2037,0.0
POL,oil,Delayed transition,2038,0.0
POL,oil,Delayed transition,2039,0.0
POL,oil,Delayed transition,2040,0.0
POL,oil,Delayed transition,2041,0.0
POL,oil,Delayed transition,2042,0.0
POL,oil,Delayed transition,2043,0.0
POL,oil,Delayed transition,2044,0.0
POL,oil,Delayed transition,2045,0.0
POL,oil,Delayed transition,2046,0.0
POL,oil,Delayed transition,2047,0.0
POL,oil,Delayed transition,2048,0.0
POL,oil,Delayed transition,2049,0.0
POL,oil,Delayed transition,2050,0.0
POL,oil,Net Zero 2050,2020,0.0
POL,oil,Net Zero 2050,2021,0.0
POL,oil,Net Zero 2050,2022,0.0
POL,oil,Net Zero 2050,2023,0.0
POL,oil,Net Zero 2050,2024,0.0
POL,oil,Net Zero 2050,2025,0.0
POL,oil,Net Zero 2050,2026,0.0
POL,oil,Net Zero 2050,2027,0.0
POL,oil,Net Zero 2050,2028,0.0
POL,oil,Net Zero 2050,2029,0.0
POL,oil,Net Zero 2050,2030,0.0
POL,oil,Net Zero 2050,2031,0.0
POL,oil,Net Zero 2050,2032,0.0
POL,oil,Net Zero 2050,2033,0.0
POL,oil,Net Zero 2050,2034,0.0
POL,oil,Net Zero 2050,2035,0.0
POL,oil,Net Zero 2050,2036,0.0
POL,oil,Net Zero 2050,2037,0.0
POL,oil,Net Zero 2050,2038,0.0
POL,oil,Net Zero 2050,2039,0.0
POL,oil,Net Zero 2050,2040,0.0
POL,oil,Net Zero 2050,2041,0.0
POL,oil,Net Zero 2050,2042,0.0
POL,oil,Net Zero 2050,2043,0.0
POL,oil,Net Zero 2050,2044,0.0
POL,oil,Net Zero 2050,2045,0.0
POL,oil,Net Zero 2050,2046,0.0
POL,oil,Net Zero 2050,2047,0.0
POL,oil,Net Zero 2050,2048,0.0
POL,oil,Net Zero 2050,2049,0.0
POL,oil,Net Zero 2050,2050,0.0
ESP,oil,Current Policies,2020,0.2482
ESP,oil,Current Policies,2021,0.2279
ESP,oil,Current Policies,2022,0.2075
ESP,oil,Current Policies,2023,0.1871
ESP,oil,Current Policies,2024,0.1668
ESP,oil,Current Policies,2025,0.1464
ESP,oil,Current Policies,2026,0.1282
ESP,oil,Current Policies,2027,0.1099
ESP,oil,Current Policies,2028,0.0917
ESP,oil,Current Policies,2029,0.0735
ESP,oil,Current Policies,2030,0.0552
ESP,oil,Current Policies,2031,0.0442
ESP,oil,Current Policies,2032,0.0331
ESP,oil,Current Policies,2033,0.0221
ESP,oil,Current Policies,2034,0.011
ESP,oil,Current Policies,2035,0.0
ESP,oil,Current Policies,2036,0.0
ESP,oil,Current Policies,2037,0.0
ESP,oil,Current Policies,2038,0.0
ESP,oil,Current Policies,2039,0.0
ESP,oil,Current Policies,2040,0.0
ESP,oil,Current Policies,2041,0.0
ESP,oil,Current Policies,2042,0.0
ESP,oil,Current Policies,2043,0.0
ESP,oil,Current Policies,2044,0.0
ESP,oil,Current Policies,2045,0.0
ESP,oil,Current Policies,2046,0.0
ESP,oil,Current Policies,2047,0.0
ESP,oil,Current Policies,2048,0.0
ESP,oil,Current Policies,2049,0.0
ESP,oil,Current Policies,2050,0.0
ESP,oil,Delayed transition,2020,0.2482
ESP,oil,Delayed transition,2021,0.2279
ESP,oil,Delayed transition,2022,0.2075
ESP,oil,Delayed transition,2023,0.1871
ESP,oil,Delayed transition,2024,0.1668
ESP,oil,Delayed transition,2025,0.1464
ESP,oil,Delayed transition,2026,0.1282
ESP,oil,Delayed transition,2027,0.1099
ESP,oil,Delayed transition,2028,0.0917
ESP,oil,Delayed transition,2029,0.0735
ESP,oil,Delayed transition,2030,0.0552
ESP,oil,Delayed transition,2031,0.0442
ESP,oil,Delayed transition,2032,0.0331
ESP,oil,Delayed transition,2033,0.0221
ESP,oil,Delayed transition,2034,0.011
ESP,oil,Delayed transition,2035,0.0
ESP,oil,Delayed transition,2036,0.0
ESP,oil,Delayed transition,2037,0.0
ESP,oil,Delayed transition,2038,0.0
ESP,oil,Delayed transition,2039,0.0
ESP,oil,Delayed transition,2040,0.0
ESP,oil,Delayed transition,2041,0.0
ESP,oil,Delayed transition,2042,0.0
ESP,oil,Delayed transition,2043,0.0
ESP,oil,Delayed transition,2044,0.0
ESP,oil,Delayed transition,2045,0.0
ESP,oil,Delayed transition,2046,0.0
ESP,oil,Delayed transition,2047,0.0
ESP,oil,Delayed transition,2048,0.0
ESP,oil,Delayed transition,2049,0.0
ESP,oil,Delayed transition,2050,0.0
ESP,oil,Net Zero 2050,2020,0.2482
ESP,oil,Net Zero 2050,2021,0.2279
ESP,oil,Net Zero 2050,2022,0.2075
ESP,oil,Net Zero 2050,2023,0.1871
ESP,oil,Net Zero 2050,2024,0.1668
ESP,oil,Net Zero 2050,2025,0.1464
ESP,oil,Net Zero 2050,2026,0.1282
ESP,oil,Net Zero 2050,2027,0.1099
ESP,oil,Net Zero 2050,2028,0.0917
ESP,oil,Net Zero 2050,2029,0.0735
ESP,oil,Net Zero 2050,2030,0.0552
ESP,oil,Net Zero 2050,2031,0.0442
ESP,oil,Net Zero 2050,2032,0.0331
ESP,oil,Net Zero 2050,2033,0.0221
ESP,oil,Net Zero 2050,2034,0.011
ESP,oil,Net Zero 2050,2035,0.0
ESP,oil,Net Zero 2050,2036,0.0
ESP,oil,Net Zero 2050,2037,0.0
ESP,oil,Net Zero 2050,2038,0.0
ESP,oil,Net Zero 2050,2039,0.0
ESP,oil,Net Zero 2050,2040,0.0
ESP,oil,Net Zero 2050,2041,0.0
ESP,oil,Net Zero 2050,2042,0.0
ESP,oil,Net Zero 2050,2043,0.0
ESP,oil,Net Zero 2050,2044,0.0
ESP,oil,Net Zero 2050,2045,0.0
ESP,oil,Net Zero 2050,2046,0.0
ESP,oil,Net Zero 2050,2047,0.0
ESP,oil,Net Zero 2050,2048,0.0
ESP,oil,Net Zero 2050,2049,0.0
ESP,oil,Net Zero 2050,2050,0.0
SWE,oil,Current Policies,2020,0.0132
SWE,oil,Current Policies,2021,0.0121
SWE,oil,Current Policies,2022,0.011
SWE,oil,Current Policies,2023,0.0099
SWE,oil,Current Policies,2024,0.0089
SWE,oil,Current Policies,2025,0.0078
SWE,oil,Current Policies,2026,0.0068
SWE,oil,Current Policies,2027,0.0058
SWE,oil,Current Policies,2028,0.0049
SWE,oil,Current Policies,2029,0.0039
SWE,oil,Current Policies,2030,0.0029
SWE,oil,Current Policies,2031,0.0023
SWE,oil,Current Policies,2032,0.0018
SWE,oil,Current Policies,2033,0.0012
SWE,oil,Current Policies,2034,0.0006
SWE,oil,Current Policies,2035,0.0
SWE,oil,Current Policies,2036,0.0
SWE,oil,Current Policies,2037,0.0
SWE,oil,Current Policies,2038,0.0
SWE,oil,Current Policies,2039,0.0
SWE,oil,Current Policies,2040,0.0
SWE,oil,Current Policies,2041,0.0
SWE,oil,Current Policies,2042,0.0
SWE,oil,Current Policies,2043,0.0
SWE,oil,Current Policies,2044,0.0
SWE,oil,Current Policies,2045,0.0
SWE,oil,Current Policies,2046,0.0
SWE,oil,Current Policies,2047,0.0
SWE,oil,Current Policies,2048,0.0
SWE,oil,Current Policies,2049,0.0
SWE,oil,Current Policies,2050,0.0
SWE,oil,Delayed transition,2020,0.0132
SWE,oil,Delayed transition,2021,0.0121
SWE,oil,Delayed transition,2022,0.011
SWE,oil,Delayed transition,2023,0.0099
SWE,oil,Delayed transition,2024,0.0089
SWE,oil,Delayed transition,2025,0.0078
SWE,oil,Delayed transition,2026,0.0068
SWE,oil,Delayed transition,2027,0.0058
SWE,oil,Delayed transition,2028,0.0049
SWE,oil,Delayed transition,2029,0.0039
SWE,oil,Delayed transition,2030,0.0029
SWE,oil,Delayed transition,2031,0.0023
SWE,oil,Delayed transition,2032,0.0018
SWE,oil,Delayed transition,2033,0.0012
SWE,oil,Delayed transition,2034,0.0006
SWE,oil,Delayed transition,2035,0.0
SWE,oil,Delayed transition,2036,0.0
SWE,oil,Delayed transition,2037,0.0
SWE,oil,Delayed transition,2038,0.0
SWE,oil,Delayed transition,2039,0.0
SWE,oil,Delayed transition,2040,0.0
SWE,oil,Delayed transition,2041,0.0
SWE,oil,Delayed transition,2042,0.0
SWE,oil,Delayed transition,2043,0.0
SWE,oil,Delayed transition,2044,0.0
SWE,oil,Delayed transition,2045,0.0
SWE,oil,Delayed transition,2046,0.0
SWE,oil,Delayed transition,2047,0.0
SWE,oil,Delayed transition,2048,0.0
SWE,oil,Delayed transition,2049,0.0
SWE,oil,Delayed transition,2050,0.0
SWE,oil,Net Zero 2050,2020,0.0132
SWE,oil,Net Zero 2050,2021,0.0121
SWE,oil,Net Zero 2050,2022,0.011
SWE,oil,Net Zero 2050,2023,0.0099
SWE,oil,Net Zero 2050,2024,0.0089
SWE,oil,Net Zero 2050,2025,0.0078
SWE,oil,Net Zero 2050,2026,0.0068
SWE,oil,Net Zero 2050,2027,0.0058
SWE,oil,Net Zero 2050,2028,0.0049
SWE,oil,Net Zero 2050,2029,0.0039
SWE,oil,Net Zero 2050,2030,0.0029
SWE,oil,Net Zero 2050,2031,0.0023
SWE,oil,Net Zero 2050,2032,0.0018
SWE,oil,Net Zero 2050,2033,0.0012
SWE,oil,Net Zero 2050,2034,0.0006
SWE,oil,Net Zero 2050,2035,0.0
SWE,oil,Net Zero 2050,2036,0.0
SWE,oil,Net Zero 2050,2037,0.0
SWE,oil,Net Zero 2050,2038,0.0
SWE,oil,Net Zero 2050,2039,0.0
